ev_id,station_id,arrival_time,departure_deadline,battery_capacity_kWh,initial_soc,target_soc,max_charging_power_kW,energy_required_kWh,minimum_charging_time_h,flexibility_buffer_h,scenario
EV_294c5b5b,ST019,2025-04-01 17:55:50,2025-04-02 10:24:10,88.99,30.57,96.85,11,58.99,5.36,11.11,evening_peak
EV_d13c55de,ST005,2025-04-01 17:56:05,2025-04-02 05:50:35,41.24,17.69,94.59,22,31.71,1.44,10.47,evening_peak
EV_e435a0f2,ST010,2025-04-01 17:56:53,2025-04-02 07:16:47,71.5,44.34,84.73,11,28.88,2.63,10.71,evening_peak
EV_a56867bd,ST001,2025-04-01 17:57:29,2025-04-02 07:45:04,62.05,36.57,88.08,11,31.96,2.91,10.89,evening_peak
EV_cbdaa062,ST019,2025-04-01 17:57:49,2025-04-02 08:17:29,50.98,41.71,91.05,7,25.15,3.59,10.73,evening_peak
EV_2fdc9012,ST019,2025-04-01 17:58:22,2025-04-02 04:35:48,93.39,51.73,85.68,22,31.71,1.44,9.18,evening_peak
EV_0d928a63,ST009,2025-04-01 17:58:49,2025-04-02 06:30:01,32.25,55.53,99.08,11,14.04,1.28,11.24,evening_peak
EV_2cfeac8a,ST010,2025-04-01 17:58:53,2025-04-02 07:39:14,61.15,25.7,80.29,11,33.38,3.03,10.64,evening_peak
EV_6d41f490,ST015,2025-04-01 17:58:57,2025-04-02 06:33:30,73.16,39.74,96.53,11,41.55,3.78,8.8,evening_peak
EV_75c5cbba,ST008,2025-04-01 17:59:06,2025-04-02 10:23:27,79.63,28.47,85.5,7,45.41,6.49,9.92,evening_peak
EV_7e03d2cc,ST006,2025-04-01 17:59:43,2025-04-02 06:43:04,60.3,55.38,98.77,7,26.17,3.74,8.98,evening_peak
EV_292add67,ST010,2025-04-01 17:59:53,2025-04-02 09:09:33,60.3,15.36,83.2,11,40.91,3.72,11.44,evening_peak
EV_756f8e2b,ST014,2025-04-01 18:00:12,2025-04-02 09:11:36,69.11,24.22,86.96,11,43.36,3.94,11.25,evening_peak
EV_ab519c43,ST003,2025-04-01 18:02:16,2025-04-02 06:37:53,33.46,33.14,83.09,11,16.71,1.52,11.07,evening_peak
EV_e1cd1755,ST015,2025-04-01 18:02:59,2025-04-02 08:57:50,93.55,21.34,88.56,11,62.88,5.72,9.2,evening_peak
EV_e86c1112,ST020,2025-04-01 18:03:03,2025-04-02 06:27:16,42.08,19.28,86.07,7,28.1,4.01,8.39,evening_peak
EV_f92f0179,ST013,2025-04-01 18:03:09,2025-04-02 06:46:49,73.61,34.55,99.61,11,47.89,4.35,8.37,evening_peak
EV_075f96c9,ST002,2025-04-01 18:03:51,2025-04-02 09:54:59,96.42,41.2,93.49,7,50.42,7.2,8.65,evening_peak
EV_c01fcb5e,ST014,2025-04-01 18:03:55,2025-04-02 09:56:03,76.73,53.08,92.87,7,30.53,4.36,11.51,evening_peak
EV_b5404eda,ST009,2025-04-01 18:04:02,2025-04-02 05:36:36,40.4,56.49,95.29,22,15.68,0.71,10.83,evening_peak
EV_288632b0,ST011,2025-04-01 18:05:30,2025-04-02 05:00:39,30.39,21.52,81.73,7,18.3,2.61,8.31,evening_peak
EV_912bba08,ST001,2025-04-01 18:06:28,2025-04-02 07:59:26,91.1,55.75,87.21,7,28.66,4.09,9.79,evening_peak
EV_316f468c,ST016,2025-04-01 18:07:26,2025-04-02 07:30:01,61.39,31.76,94.44,11,38.48,3.5,9.88,evening_peak
EV_bd64b706,ST014,2025-04-01 18:08:08,2025-04-02 12:44:00,73.82,14.39,91.84,7,57.17,8.17,10.43,evening_peak
EV_f28424d5,ST002,2025-04-01 18:09:22,2025-04-02 06:54:11,67.62,19.24,90.72,11,48.33,4.39,8.35,evening_peak
EV_a0f63992,ST011,2025-04-01 18:09:40,2025-04-02 04:54:31,62.34,47.12,86.13,11,24.32,2.21,8.54,evening_peak
EV_a836f7b5,ST012,2025-04-01 18:10:44,2025-04-02 03:47:46,57.49,48.69,95.8,22,27.09,1.23,8.39,evening_peak
EV_7d2585f5,ST001,2025-04-01 18:10:57,2025-04-02 06:13:43,33.98,50.39,88.26,50,12.87,0.26,11.79,evening_peak
EV_27142bcb,ST002,2025-04-01 18:11:05,2025-04-02 15:15:09,99.3,20.41,88.22,7,67.34,9.62,11.45,evening_peak
EV_f3ca9ba6,ST004,2025-04-01 18:11:51,2025-04-02 10:35:37,99.4,43.42,98.26,11,54.51,4.96,11.44,evening_peak
EV_31150265,ST018,2025-04-01 18:12:06,2025-04-02 04:43:03,49.1,17.06,97.29,50,39.39,0.79,9.73,evening_peak
EV_650918b1,ST014,2025-04-01 18:12:42,2025-04-02 08:22:12,42.93,43.03,86.19,7,18.53,2.65,11.51,evening_peak
EV_82a6850e,ST014,2025-04-01 18:12:47,2025-04-02 09:00:02,75.3,53.17,91.2,7,28.64,4.09,10.7,evening_peak
EV_3ff6ae6a,ST011,2025-04-01 18:12:53,2025-04-02 06:44:32,33.1,13.77,95.63,11,27.1,2.46,10.06,evening_peak
EV_0f40889f,ST014,2025-04-01 18:13:20,2025-04-02 06:19:44,90.95,40.44,82.72,11,38.45,3.5,8.61,evening_peak
EV_81bbb2e0,ST006,2025-04-01 18:13:41,2025-04-02 07:06:17,83.74,58.79,96.88,7,31.9,4.56,8.32,evening_peak
EV_1905876f,ST013,2025-04-01 18:13:50,2025-04-02 05:32:52,59.66,51.09,86.02,22,20.84,0.95,10.37,evening_peak
EV_a46b1436,ST001,2025-04-01 18:14:01,2025-04-02 04:54:05,32.31,10.28,89.38,22,25.56,1.16,9.51,evening_peak
EV_ef2a00c0,ST008,2025-04-01 18:14:09,2025-04-02 11:02:24,55.51,25.15,97.91,7,40.39,5.77,11.03,evening_peak
EV_fadb822d,ST013,2025-04-01 18:14:27,2025-04-02 06:08:22,45.77,16.72,92.27,22,34.58,1.57,10.33,evening_peak
EV_99d7a976,ST019,2025-04-01 18:15:30,2025-04-02 07:41:20,38.21,35.57,87.76,7,19.94,2.85,10.58,evening_peak
EV_c5f3671d,ST005,2025-04-01 18:15:51,2025-04-02 07:33:43,86.86,41.16,82.75,7,36.13,5.16,8.14,evening_peak
EV_b4ee97a3,ST007,2025-04-01 18:16:30,2025-04-02 07:28:27,53.78,37.92,94.5,7,30.43,4.35,8.85,evening_peak
EV_ea95a098,ST003,2025-04-01 18:16:40,2025-04-02 11:37:51,91.78,35.26,99.47,7,58.93,8.42,8.94,evening_peak
EV_6bda5caa,ST020,2025-04-01 18:17:04,2025-04-02 06:26:10,35.03,19.56,98.99,22,27.83,1.26,10.89,evening_peak
EV_1f0c4def,ST005,2025-04-01 18:17:26,2025-04-02 07:36:36,51.51,21.8,93.23,11,36.79,3.34,9.97,evening_peak
EV_b4be5535,ST007,2025-04-01 18:17:53,2025-04-02 07:22:25,78.17,40.57,98.59,22,45.35,2.06,11.01,evening_peak
EV_e2d4feb3,ST002,2025-04-01 18:18:01,2025-04-02 06:37:22,45.02,36.77,80.97,22,19.9,0.9,11.42,evening_peak
EV_78c1b135,ST007,2025-04-01 18:18:14,2025-04-02 07:32:22,78.29,40.28,92.82,22,41.14,1.87,11.37,evening_peak
EV_82aabb1c,ST015,2025-04-01 18:18:37,2025-04-02 09:37:05,89.05,17.65,84.14,11,59.21,5.38,9.92,evening_peak
EV_851e2e21,ST008,2025-04-01 18:18:55,2025-04-02 09:47:25,55.89,30.31,99.61,11,38.73,3.52,11.95,evening_peak
EV_b3050b35,ST005,2025-04-01 18:19:47,2025-04-02 08:25:16,62.7,42.61,92.12,7,31.04,4.43,9.66,evening_peak
EV_10747903,ST004,2025-04-01 18:19:53,2025-04-02 03:41:26,30.77,19.31,99.32,22,24.61,1.12,8.24,evening_peak
EV_d7a598ce,ST007,2025-04-01 18:20:06,2025-04-02 09:17:26,63.72,29.5,81.42,11,33.08,3.01,11.95,evening_peak
EV_721e0fc2,ST007,2025-04-01 18:20:08,2025-04-02 06:38:32,77.84,58.84,97.6,11,30.17,2.74,9.56,evening_peak
EV_8a7db0da,ST018,2025-04-01 18:20:14,2025-04-02 08:45:17,70.56,24.34,87.14,11,44.3,4.03,10.39,evening_peak
EV_0288a37f,ST013,2025-04-01 18:20:17,2025-04-02 10:29:54,99.91,22.42,88.8,11,66.31,6.03,10.13,evening_peak
EV_56bc034b,ST015,2025-04-01 18:20:28,2025-04-02 08:50:00,80.41,54.32,80.78,7,21.28,3.04,11.45,evening_peak
EV_e3459e8a,ST004,2025-04-01 18:21:42,2025-04-02 06:10:49,80.12,52.08,84.9,7,26.29,3.76,8.06,evening_peak
EV_93d37f08,ST010,2025-04-01 18:22:12,2025-04-02 05:44:35,50.22,56.4,87.05,7,15.39,2.2,9.17,evening_peak
EV_3d726ba8,ST004,2025-04-01 18:24:16,2025-04-02 03:46:26,38.52,54.88,82.44,50,10.62,0.21,9.16,evening_peak
EV_1a546315,ST008,2025-04-01 18:24:21,2025-04-02 12:41:49,83.73,27.37,97.51,7,58.73,8.39,9.9,evening_peak
EV_794bb4f0,ST001,2025-04-01 18:25:36,2025-04-02 06:03:20,36.42,44.72,98.24,7,19.49,2.78,8.84,evening_peak
EV_c17713b0,ST002,2025-04-01 18:26:17,2025-04-02 07:14:58,70.5,41.35,81.95,7,28.62,4.09,8.72,evening_peak
EV_b9681c44,ST019,2025-04-01 18:26:18,2025-04-02 09:19:54,93.43,28.44,81.42,11,49.5,4.5,10.39,evening_peak
EV_2371aa06,ST017,2025-04-01 18:26:38,2025-04-02 10:29:03,84.0,18.03,81.61,7,53.4,7.63,8.41,evening_peak
EV_482b171a,ST013,2025-04-01 18:27:14,2025-04-02 06:06:24,54.53,57.66,90.57,11,17.95,1.63,10.02,evening_peak
EV_9a3c4f42,ST011,2025-04-01 18:27:28,2025-04-02 10:13:57,89.54,48.03,89.58,7,37.2,5.31,10.46,evening_peak
EV_cdba134b,ST011,2025-04-01 18:27:38,2025-04-02 10:19:20,96.31,10.07,85.8,11,72.94,6.63,9.23,evening_peak
EV_25be0b5e,ST001,2025-04-01 18:27:58,2025-04-02 08:44:48,71.31,21.92,95.9,11,52.75,4.8,9.48,evening_peak
EV_f146a0b1,ST012,2025-04-01 18:28:10,2025-04-02 08:31:15,79.12,56.56,82.16,7,20.26,2.89,11.16,evening_peak
EV_194d1c93,ST016,2025-04-01 18:28:13,2025-04-02 11:25:27,71.86,30.66,84.31,7,38.55,5.51,11.45,evening_peak
EV_f4191641,ST001,2025-04-01 18:28:51,2025-04-02 09:58:29,89.97,29.92,98.14,11,61.38,5.58,9.91,evening_peak
EV_a05a74ed,ST008,2025-04-01 18:29:04,2025-04-02 05:06:20,40.19,48.8,93.98,11,18.16,1.65,8.97,evening_peak
EV_597d7965,ST010,2025-04-01 18:30:26,2025-04-02 05:07:35,45.79,33.99,81.3,11,21.66,1.97,8.65,evening_peak
EV_c0221abc,ST020,2025-04-01 18:30:36,2025-04-02 04:52:07,54.95,51.71,80.52,7,15.83,2.26,8.1,evening_peak
EV_50f825b5,ST002,2025-04-01 18:30:50,2025-04-02 10:19:52,81.77,22.96,92.74,11,57.05,5.19,10.63,evening_peak
EV_30c9d8b3,ST010,2025-04-01 18:31:30,2025-04-02 08:28:31,79.87,55.27,98.33,7,34.39,4.91,9.04,evening_peak
EV_e0d8e9d3,ST009,2025-04-01 18:31:51,2025-04-02 05:46:01,74.37,43.96,86.21,22,31.42,1.43,9.81,evening_peak
EV_046137e6,ST016,2025-04-01 18:32:57,2025-04-02 11:17:30,72.61,29.35,88.32,7,42.81,6.12,10.63,evening_peak
EV_03015503,ST006,2025-04-01 18:34:06,2025-04-02 06:58:47,66.91,21.72,86.85,11,43.58,3.96,8.45,evening_peak
EV_83204042,ST017,2025-04-01 18:34:32,2025-04-02 09:02:04,56.94,15.69,93.48,7,44.29,6.33,8.13,evening_peak
EV_f1668313,ST011,2025-04-01 18:34:35,2025-04-02 05:56:21,70.06,14.68,98.31,22,58.59,2.66,8.7,evening_peak
EV_bb307260,ST006,2025-04-01 18:35:08,2025-04-02 05:05:38,93.62,51.1,84.54,50,31.31,0.63,9.88,evening_peak
EV_15f10ad0,ST006,2025-04-01 18:35:41,2025-04-02 06:02:32,91.62,55.9,91.0,11,32.16,2.92,8.52,evening_peak
EV_99f1128c,ST018,2025-04-01 18:36:40,2025-04-02 07:14:02,93.25,38.27,88.33,11,46.68,4.24,8.38,evening_peak
EV_06946ad0,ST014,2025-04-01 18:37:02,2025-04-02 06:25:22,39.8,50.71,88.85,11,15.18,1.38,10.43,evening_peak
EV_9fad640f,ST014,2025-04-01 18:37:12,2025-04-02 05:52:15,78.81,44.1,86.12,22,33.12,1.51,9.75,evening_peak
EV_982f32f9,ST011,2025-04-01 18:37:24,2025-04-02 06:39:07,32.65,36.4,81.98,22,14.88,0.68,11.35,evening_peak
EV_fb0a75fe,ST005,2025-04-01 18:37:46,2025-04-02 10:33:37,82.81,52.2,86.31,7,28.24,4.03,11.9,evening_peak
EV_597f5146,ST018,2025-04-01 18:37:57,2025-04-02 09:23:23,76.04,47.48,90.12,7,32.42,4.63,10.13,evening_peak
EV_85d57ec1,ST009,2025-04-01 18:38:24,2025-04-02 03:58:37,60.68,42.83,83.61,22,24.75,1.12,8.21,evening_peak
EV_b4d2c9cc,ST020,2025-04-01 18:38:38,2025-04-02 07:20:11,88.74,57.21,83.16,7,23.03,3.29,9.4,evening_peak
EV_e9ccee5e,ST011,2025-04-01 18:39:24,2025-04-02 07:03:11,59.05,59.68,96.67,22,21.84,0.99,11.4,evening_peak
EV_e1aad063,ST014,2025-04-01 18:39:38,2025-04-02 05:49:14,59.19,55.33,90.32,22,20.71,0.94,10.22,evening_peak
EV_c54f027c,ST003,2025-04-01 18:40:08,2025-04-02 11:45:29,77.13,45.77,92.87,7,36.33,5.19,11.9,evening_peak
EV_c4fa1f33,ST003,2025-04-01 18:40:20,2025-04-02 06:39:39,95.66,32.11,82.19,22,47.91,2.18,9.81,evening_peak
EV_ba864924,ST020,2025-04-01 18:40:28,2025-04-02 08:25:58,90.32,39.18,80.02,7,36.88,5.27,8.49,evening_peak
EV_040580a0,ST015,2025-04-01 18:40:36,2025-04-02 06:01:35,42.62,48.73,91.67,50,18.3,0.37,10.98,evening_peak
EV_56a63a2d,ST019,2025-04-01 18:40:55,2025-04-02 06:45:22,70.39,58.47,92.36,22,23.86,1.08,10.99,evening_peak
EV_c73e0be2,ST002,2025-04-01 18:41:29,2025-04-02 08:58:51,97.71,43.93,98.55,22,53.36,2.43,11.86,evening_peak
EV_44a40eca,ST015,2025-04-01 18:42:26,2025-04-02 09:52:31,39.59,10.25,84.9,7,29.56,4.22,10.95,evening_peak
EV_ae74388a,ST013,2025-04-01 18:42:31,2025-04-02 09:14:59,74.22,38.58,90.18,7,38.3,5.47,9.07,evening_peak
EV_16693ab8,ST007,2025-04-01 18:43:04,2025-04-02 07:27:32,38.52,12.4,94.26,22,31.54,1.43,11.31,evening_peak
EV_0809afde,ST001,2025-04-01 18:43:11,2025-04-02 08:29:16,81.63,44.25,82.79,7,31.46,4.49,9.27,evening_peak
EV_b0c98c16,ST011,2025-04-01 18:43:53,2025-04-02 09:46:02,67.63,54.61,88.82,7,23.14,3.31,11.73,evening_peak
EV_40041b9e,ST014,2025-04-01 18:44:09,2025-04-02 06:19:44,31.77,21.04,98.31,22,24.55,1.12,10.48,evening_peak
EV_4eaf471e,ST018,2025-04-01 18:44:36,2025-04-02 04:54:22,68.14,51.66,94.65,22,29.29,1.33,8.83,evening_peak
EV_575fbedf,ST002,2025-04-01 18:44:46,2025-04-02 06:37:48,50.06,42.52,91.36,22,24.45,1.11,10.77,evening_peak
EV_6fec8226,ST019,2025-04-01 18:44:57,2025-04-02 14:39:38,98.8,34.12,96.64,7,61.78,8.83,11.09,evening_peak
EV_109d4854,ST008,2025-04-01 18:45:08,2025-04-02 08:53:19,79.81,57.17,99.87,11,34.08,3.1,11.04,evening_peak
EV_9bbcc51c,ST019,2025-04-01 18:45:51,2025-04-02 07:36:51,49.55,14.39,82.71,22,33.85,1.54,11.31,evening_peak
EV_6d12d204,ST018,2025-04-01 18:46:09,2025-04-02 09:48:48,93.27,29.18,87.97,11,54.84,4.99,10.06,evening_peak
EV_8cbd6057,ST009,2025-04-01 18:46:41,2025-04-02 05:58:08,91.04,34.56,98.61,50,58.32,1.17,10.02,evening_peak
EV_a582a786,ST020,2025-04-01 18:46:57,2025-04-02 10:28:58,57.4,10.14,99.76,11,51.44,4.68,11.02,evening_peak
EV_bdaf9bec,ST016,2025-04-01 18:47:00,2025-04-02 06:09:35,96.15,24.25,90.39,50,63.6,1.27,10.1,evening_peak
EV_428a2202,ST009,2025-04-01 18:47:20,2025-04-02 12:51:09,83.49,16.07,94.93,7,65.83,9.4,8.66,evening_peak
EV_db55590d,ST005,2025-04-01 18:47:40,2025-04-02 08:08:34,74.2,43.17,92.62,7,36.7,5.24,8.11,evening_peak
EV_c1806896,ST007,2025-04-01 18:48:11,2025-04-02 07:58:10,82.59,24.4,87.1,22,51.79,2.35,10.81,evening_peak
EV_e63cfffd,ST012,2025-04-01 18:49:37,2025-04-02 05:22:29,34.05,49.16,88.41,7,13.37,1.91,8.64,evening_peak
EV_b5f7676e,ST010,2025-04-01 18:49:43,2025-04-02 06:32:05,81.63,53.94,86.64,11,26.69,2.43,9.28,evening_peak
EV_417d1b40,ST020,2025-04-01 18:50:00,2025-04-02 08:59:51,51.18,29.65,91.64,11,31.72,2.88,11.28,evening_peak
EV_81db7bf8,ST018,2025-04-01 18:50:01,2025-04-02 09:05:39,88.76,11.77,83.66,22,63.81,2.9,11.36,evening_peak
EV_7263478e,ST008,2025-04-01 18:50:43,2025-04-02 09:37:48,52.4,56.06,99.23,7,22.62,3.23,11.55,evening_peak
EV_04203efa,ST010,2025-04-01 18:51:02,2025-04-02 11:00:51,90.31,50.15,92.47,7,38.22,5.46,10.7,evening_peak
EV_abac1fff,ST016,2025-04-01 18:51:08,2025-04-02 07:25:56,90.86,41.43,98.09,22,51.48,2.34,10.24,evening_peak
EV_a90b1374,ST012,2025-04-01 18:51:31,2025-04-02 05:19:52,84.4,55.5,84.32,50,24.32,0.49,9.99,evening_peak
EV_0702ac86,ST011,2025-04-01 18:52:14,2025-04-02 05:11:24,67.71,28.02,85.45,22,38.88,1.77,8.55,evening_peak
EV_2953e4af,ST008,2025-04-01 18:52:33,2025-04-02 11:31:53,57.82,16.76,96.76,7,46.25,6.61,10.05,evening_peak
EV_f00607ba,ST019,2025-04-01 18:52:41,2025-04-02 08:59:15,57.43,43.2,96.9,11,30.84,2.8,11.31,evening_peak
EV_197bdb56,ST004,2025-04-01 18:53:10,2025-04-02 09:11:35,84.83,31.76,92.89,11,51.86,4.71,9.59,evening_peak
EV_a79a34b4,ST010,2025-04-01 18:54:32,2025-04-02 12:42:10,59.27,10.3,89.52,7,46.95,6.71,11.09,evening_peak
EV_0ce707dc,ST018,2025-04-01 18:54:39,2025-04-02 07:18:36,96.38,58.06,93.21,50,33.87,0.68,11.72,evening_peak
EV_2ff24ab6,ST006,2025-04-01 18:55:59,2025-04-02 07:32:20,46.33,48.78,96.39,11,22.05,2.0,10.6,evening_peak
EV_80cab693,ST002,2025-04-01 18:57:01,2025-04-02 06:30:05,56.78,30.9,99.4,11,38.89,3.54,8.02,evening_peak
EV_e15eb220,ST019,2025-04-01 18:57:13,2025-04-02 10:56:34,84.14,37.18,87.99,7,42.75,6.11,9.88,evening_peak
EV_5255beda,ST011,2025-04-01 18:57:23,2025-04-02 04:52:38,40.58,35.77,92.04,22,22.83,1.04,8.88,evening_peak
EV_950f088b,ST015,2025-04-01 18:57:59,2025-04-02 11:29:13,67.16,42.67,99.99,7,38.5,5.5,11.02,evening_peak
EV_1811d4d2,ST004,2025-04-01 18:58:02,2025-04-02 08:57:12,57.17,56.38,83.96,7,15.77,2.25,11.73,evening_peak
EV_942c42ed,ST019,2025-04-01 18:58:04,2025-04-02 07:19:16,78.91,45.89,90.21,11,34.97,3.18,9.17,evening_peak
EV_53c0aade,ST011,2025-04-01 18:58:36,2025-04-02 07:13:51,32.16,25.7,89.08,22,20.38,0.93,11.33,evening_peak
EV_febcdfa2,ST013,2025-04-01 18:59:09,2025-04-02 15:59:34,99.74,10.63,91.59,7,80.76,11.54,9.47,evening_peak
EV_fce3de4c,ST001,2025-04-01 18:59:38,2025-04-02 05:13:07,75.12,49.32,90.45,50,30.89,0.62,9.61,evening_peak
EV_226b7646,ST005,2025-04-01 18:59:53,2025-04-02 06:53:19,43.4,40.45,92.02,11,22.38,2.03,9.86,evening_peak
EV_ebcd532e,ST013,2025-04-01 19:00:08,2025-04-02 10:21:39,71.94,42.46,93.75,7,36.91,5.27,10.09,evening_peak
EV_819b8fb1,ST003,2025-04-01 19:00:33,2025-04-02 09:40:02,74.8,36.88,87.28,7,37.7,5.39,9.27,evening_peak
EV_fabc76be,ST005,2025-04-01 19:00:35,2025-04-02 04:45:04,38.05,46.06,82.36,11,13.81,1.26,8.49,evening_peak
EV_f650e832,ST012,2025-04-01 19:00:37,2025-04-02 11:14:43,46.74,23.3,93.22,7,32.68,4.67,11.57,evening_peak
EV_b3a539ab,ST011,2025-04-01 19:00:43,2025-04-02 06:28:17,94.55,39.39,80.43,50,38.8,0.78,10.68,evening_peak
EV_1593a144,ST013,2025-04-01 19:00:59,2025-04-02 04:25:42,41.28,56.3,95.39,22,16.14,0.73,8.68,evening_peak
EV_ab4a743f,ST017,2025-04-01 19:01:18,2025-04-02 10:01:39,97.67,18.76,97.07,22,76.48,3.48,11.53,evening_peak
EV_5a931474,ST016,2025-04-01 19:01:23,2025-04-02 10:18:31,60.66,49.25,99.15,7,30.26,4.32,10.96,evening_peak
EV_3dfc5272,ST002,2025-04-01 19:02:33,2025-04-02 05:23:02,52.55,24.0,80.2,22,29.53,1.34,9.0,evening_peak
EV_970af674,ST014,2025-04-01 19:02:43,2025-04-02 04:59:07,33.17,24.13,88.17,11,21.24,1.93,8.01,evening_peak
EV_a09210cb,ST006,2025-04-01 19:04:39,2025-04-02 13:33:12,83.61,18.54,88.38,7,58.4,8.34,10.13,evening_peak
EV_1e93979f,ST011,2025-04-01 19:04:43,2025-04-02 13:06:55,87.25,17.73,95.41,11,67.78,6.16,11.87,evening_peak
EV_6e7940e1,ST017,2025-04-01 19:04:50,2025-04-02 14:06:19,79.05,11.15,80.23,7,54.61,7.8,11.22,evening_peak
EV_b43823d6,ST008,2025-04-01 19:04:56,2025-04-02 09:31:40,97.72,21.2,82.19,11,59.59,5.42,9.03,evening_peak
EV_238f226d,ST010,2025-04-01 19:05:08,2025-04-02 10:16:52,83.55,19.83,94.0,11,61.98,5.63,9.56,evening_peak
EV_1e6ed72e,ST005,2025-04-01 19:06:10,2025-04-02 06:46:05,67.93,39.84,99.75,50,40.7,0.81,10.85,evening_peak
EV_e18e660c,ST006,2025-04-01 19:06:32,2025-04-02 08:59:25,65.7,40.1,80.23,7,26.36,3.77,10.12,evening_peak
EV_669515e4,ST002,2025-04-01 19:06:38,2025-04-02 12:12:52,92.72,21.49,83.82,7,57.79,8.26,8.85,evening_peak
EV_b0761f07,ST007,2025-04-01 19:06:40,2025-04-02 04:50:33,67.82,16.41,82.98,50,45.14,0.9,8.83,evening_peak
EV_3abd9679,ST012,2025-04-01 19:06:50,2025-04-02 04:47:02,77.43,24.64,91.93,50,52.09,1.04,8.63,evening_peak
EV_22ac5747,ST009,2025-04-01 19:06:56,2025-04-02 10:33:49,84.47,24.02,93.12,11,58.37,5.31,10.14,evening_peak
EV_76ad4a59,ST006,2025-04-01 19:07:49,2025-04-02 08:48:21,40.37,49.33,82.38,7,13.34,1.91,11.77,evening_peak
EV_8188c181,ST008,2025-04-01 19:08:39,2025-04-02 05:54:05,87.3,44.31,90.77,22,40.56,1.84,8.91,evening_peak
EV_8c712c64,ST001,2025-04-01 19:08:47,2025-04-02 05:21:37,64.92,49.47,82.04,50,21.15,0.42,9.79,evening_peak
EV_53b77a9f,ST006,2025-04-01 19:08:52,2025-04-02 07:51:18,71.08,13.43,97.82,50,59.98,1.2,11.51,evening_peak
EV_6348bff1,ST014,2025-04-01 19:09:10,2025-04-02 07:19:48,48.9,37.84,95.81,11,28.35,2.58,9.6,evening_peak
EV_ba540f57,ST016,2025-04-01 19:09:37,2025-04-02 12:51:57,79.35,29.32,89.67,7,47.89,6.84,10.86,evening_peak
EV_58e061f1,ST009,2025-04-01 19:09:51,2025-04-02 07:34:31,97.06,49.21,83.98,11,33.75,3.07,9.34,evening_peak
EV_311ee50d,ST005,2025-04-01 19:10:01,2025-04-02 07:11:01,59.69,36.8,94.41,22,34.39,1.56,10.45,evening_peak
EV_4cb6ec0a,ST006,2025-04-01 19:10:43,2025-04-02 09:16:08,67.68,22.75,91.34,11,46.43,4.22,9.87,evening_peak
EV_a36fd115,ST002,2025-04-01 19:10:51,2025-04-02 15:08:42,98.93,11.16,93.14,7,81.11,11.59,8.38,evening_peak
EV_9a2e46e3,ST008,2025-04-01 19:11:08,2025-04-02 06:47:34,33.21,38.38,83.21,11,14.89,1.35,10.25,evening_peak
EV_8c40080c,ST008,2025-04-01 19:12:04,2025-04-02 06:56:56,46.07,53.78,95.99,22,19.44,0.88,10.86,evening_peak
EV_0097ddbe,ST011,2025-04-01 19:12:25,2025-04-02 09:08:51,99.75,23.19,99.78,22,76.4,3.47,10.47,evening_peak
EV_afd02ee9,ST017,2025-04-01 19:13:10,2025-04-02 08:42:53,63.59,33.31,92.97,7,37.94,5.42,8.08,evening_peak
EV_40b3f2ec,ST002,2025-04-01 19:13:26,2025-04-02 08:15:16,84.08,11.18,95.04,22,70.51,3.2,9.83,evening_peak
EV_259937a8,ST020,2025-04-01 19:14:05,2025-04-02 12:19:30,86.32,25.12,93.77,7,59.26,8.47,8.62,evening_peak
EV_71db3cdf,ST011,2025-04-01 19:14:35,2025-04-02 07:07:37,65.3,43.32,98.79,11,36.22,3.29,8.59,evening_peak
EV_5d7f0fd5,ST011,2025-04-01 19:15:22,2025-04-02 15:25:33,87.26,25.43,94.06,7,59.89,8.56,11.61,evening_peak
EV_4df08f55,ST019,2025-04-01 19:15:52,2025-04-02 06:45:10,73.81,24.23,99.13,50,55.28,1.11,10.38,evening_peak
EV_a36b25ac,ST004,2025-04-01 19:16:22,2025-04-02 05:59:57,39.7,10.78,84.32,11,29.19,2.65,8.07,evening_peak
EV_74c1b550,ST003,2025-04-01 19:17:23,2025-04-02 12:19:32,95.58,58.77,97.36,7,36.88,5.27,11.77,evening_peak
EV_feaa9a33,ST011,2025-04-01 19:18:33,2025-04-02 06:13:01,58.54,22.57,96.83,22,43.47,1.98,8.93,evening_peak
EV_b2a2fce9,ST020,2025-04-01 19:19:33,2025-04-02 05:01:01,39.55,23.88,85.48,22,24.37,1.11,8.58,evening_peak
EV_7dada2fb,ST009,2025-04-01 19:19:50,2025-04-02 14:17:00,67.0,10.19,89.04,7,52.83,7.55,11.41,evening_peak
EV_9fd0422d,ST008,2025-04-01 19:20:48,2025-04-02 05:49:45,59.17,56.18,86.01,50,17.65,0.35,10.13,evening_peak
EV_2b014352,ST014,2025-04-01 19:21:01,2025-04-02 05:01:14,62.13,33.35,88.12,50,34.03,0.68,8.99,evening_peak
EV_e8d931eb,ST006,2025-04-01 19:22:06,2025-04-02 06:58:14,31.82,51.85,87.28,11,11.28,1.03,10.58,evening_peak
EV_8ae48325,ST015,2025-04-01 19:22:47,2025-04-02 10:20:44,53.53,35.47,83.05,7,25.47,3.64,11.33,evening_peak
EV_a932279f,ST020,2025-04-01 19:23:04,2025-04-02 06:13:57,45.21,56.1,95.13,11,17.64,1.6,9.24,evening_peak
EV_d7d712d6,ST015,2025-04-01 19:23:06,2025-04-02 08:16:02,84.75,26.71,95.19,22,58.03,2.64,10.24,evening_peak
