ev_id,station_id,arrival_time,departure_deadline,battery_capacity_kWh,initial_soc,target_soc,max_charging_power_kW,energy_required_kWh,minimum_charging_time_h,flexibility_buffer_h,scenario
EV_a14ea28e,ST013,2025-04-01 08:58:56,2025-04-01 15:23:45,75.6,49.24,95.24,11,34.77,3.16,3.25,normal_demand
EV_148110fe,ST015,2025-04-01 08:59:20,2025-04-01 19:40:44,78.87,35.95,85.23,7,38.87,5.55,5.14,normal_demand
EV_45d3b36b,ST003,2025-04-01 08:59:26,2025-04-01 14:24:48,65.15,54.35,91.87,50,24.45,0.49,4.93,normal_demand
EV_bfbd3f6e,ST010,2025-04-01 08:59:48,2025-04-01 17:45:37,54.9,39.39,84.03,7,24.5,3.5,5.26,normal_demand
EV_9eb7f4f9,ST020,2025-04-01 09:00:50,2025-04-01 15:35:41,47.63,33.07,89.45,11,26.85,2.44,4.14,normal_demand
EV_5e7c1427,ST020,2025-04-01 09:01:48,2025-04-01 13:20:58,91.17,26.41,81.15,50,49.91,1.0,3.32,normal_demand
EV_223bcbd2,ST001,2025-04-01 09:14:32,2025-04-01 19:17:37,95.79,20.76,98.19,11,74.17,6.74,3.31,normal_demand
EV_c30de381,ST007,2025-04-01 09:15:59,2025-04-01 14:08:38,69.17,56.87,80.87,7,16.61,2.37,2.51,normal_demand
EV_dd0f6323,ST010,2025-04-01 09:16:53,2025-04-01 19:23:10,57.85,30.15,92.86,7,36.28,5.18,4.92,normal_demand
EV_e77b85b8,ST004,2025-04-01 09:18:57,2025-04-01 12:59:00,84.29,48.82,80.23,50,26.48,0.53,3.14,normal_demand
EV_3f066f09,ST018,2025-04-01 09:19:41,2025-04-01 16:44:15,79.29,27.67,81.25,22,42.48,1.93,5.48,normal_demand
EV_72638607,ST008,2025-04-01 09:20:27,2025-04-01 13:11:03,87.22,57.9,87.29,22,25.63,1.17,2.68,normal_demand
EV_f0bb6648,ST020,2025-04-01 09:26:03,2025-04-01 15:53:16,85.67,59.83,91.97,7,27.53,3.93,2.52,normal_demand
EV_46c80488,ST018,2025-04-01 09:33:50,2025-04-01 14:41:38,40.41,57.15,98.83,22,16.84,0.77,4.36,normal_demand
EV_4db6eca6,ST002,2025-04-01 09:48:53,2025-04-01 16:00:12,71.39,24.77,85.49,11,43.35,3.94,2.25,normal_demand
EV_50ee4868,ST017,2025-04-01 09:50:57,2025-04-01 18:11:19,44.44,13.38,97.14,7,37.23,5.32,3.02,normal_demand
EV_c6693660,ST005,2025-04-01 09:54:10,2025-04-01 18:32:41,89.9,30.07,83.34,7,47.88,6.84,1.8,normal_demand
EV_f50b17a7,ST005,2025-04-01 10:01:04,2025-04-01 17:01:08,79.93,47.81,83.24,22,28.33,1.29,5.71,normal_demand
EV_b2d17cc1,ST017,2025-04-01 10:04:13,2025-04-01 19:07:50,81.63,49.94,92.73,11,34.93,3.18,5.89,normal_demand
EV_f8e9e1d7,ST002,2025-04-01 10:10:52,2025-04-01 14:01:56,42.28,39.91,91.15,22,21.66,0.98,2.87,normal_demand
EV_b57acc35,ST009,2025-04-01 10:15:02,2025-04-01 18:13:38,55.82,44.5,93.36,11,27.27,2.48,5.5,normal_demand
EV_2fe08fa1,ST011,2025-04-01 10:15:39,2025-04-01 20:26:32,42.06,13.97,92.69,7,33.11,4.73,5.45,normal_demand
EV_2653100b,ST001,2025-04-01 10:16:35,2025-04-01 17:30:06,56.87,10.96,81.27,7,39.99,5.71,1.51,normal_demand
EV_4d136176,ST001,2025-04-01 10:17:45,2025-04-01 21:58:00,92.74,19.4,80.51,7,56.67,8.1,3.57,normal_demand
EV_5eedcb25,ST004,2025-04-01 10:22:00,2025-04-01 12:44:32,99.11,22.17,80.44,50,57.74,1.15,1.22,normal_demand
EV_4106eb54,ST001,2025-04-01 10:24:44,2025-04-01 17:07:47,97.27,40.65,87.1,22,45.18,2.05,4.66,normal_demand
EV_be983d9d,ST003,2025-04-01 10:32:07,2025-04-01 20:29:14,98.94,43.02,90.15,7,46.63,6.66,3.29,normal_demand
EV_ce2289a2,ST008,2025-04-01 10:33:49,2025-04-01 15:41:17,39.04,36.26,85.02,7,19.04,2.72,2.41,normal_demand
EV_420e396e,ST009,2025-04-01 10:35:48,2025-04-01 14:38:19,48.81,39.41,82.32,7,20.94,2.99,1.05,normal_demand
EV_9efa3aeb,ST017,2025-04-01 10:45:45,2025-04-01 12:59:00,60.53,46.1,99.28,50,32.19,0.64,1.58,normal_demand
EV_802dac2f,ST015,2025-04-01 10:54:32,2025-04-01 17:27:56,37.46,32.91,98.88,11,24.71,2.25,4.31,normal_demand
EV_b486827f,ST006,2025-04-01 10:56:08,2025-04-01 19:52:03,85.96,48.28,85.72,7,32.18,4.6,4.33,normal_demand
EV_a689b83a,ST008,2025-04-01 10:56:44,2025-04-01 16:24:18,88.68,34.29,88.38,50,47.96,0.96,4.5,normal_demand
EV_692356e7,ST018,2025-04-01 10:59:53,2025-04-01 20:44:39,66.71,18.87,85.9,11,44.71,4.06,5.68,normal_demand
EV_3bc6fe2f,ST006,2025-04-01 11:07:43,2025-04-01 19:15:10,55.27,47.57,90.23,11,23.58,2.14,5.98,normal_demand
EV_242e6941,ST001,2025-04-01 11:10:27,2025-04-01 21:06:33,70.84,41.83,99.43,7,40.8,5.83,4.11,normal_demand
EV_55679c22,ST020,2025-04-01 11:14:52,2025-04-01 17:29:42,33.29,31.06,92.52,11,20.46,1.86,4.39,normal_demand
EV_8468cca2,ST001,2025-04-01 11:19:59,2025-04-01 19:06:15,40.63,45.88,87.61,7,16.96,2.42,5.35,normal_demand
EV_07068d48,ST002,2025-04-01 11:21:47,2025-04-01 16:12:40,76.45,31.6,81.42,11,38.08,3.46,1.39,normal_demand
EV_0d0bbd1b,ST015,2025-04-01 11:22:48,2025-04-01 18:41:57,70.64,56.4,82.42,7,18.38,2.63,4.69,normal_demand
EV_a313953c,ST003,2025-04-01 11:44:48,2025-04-01 20:01:46,82.18,28.01,96.52,11,56.3,5.12,3.16,normal_demand
EV_f022f48e,ST005,2025-04-01 11:47:55,2025-04-01 16:48:14,30.92,28.61,95.02,7,20.53,2.93,2.07,normal_demand
EV_29dc7435,ST018,2025-04-01 11:49:13,2025-04-01 22:52:18,66.61,31.3,97.05,7,43.79,6.26,4.8,normal_demand
EV_1896ddfa,ST005,2025-04-01 11:49:22,2025-04-01 16:57:08,56.82,56.66,82.78,50,14.85,0.3,4.83,normal_demand
EV_8f8448a7,ST008,2025-04-01 11:51:03,2025-04-01 18:15:03,63.18,38.92,95.86,7,35.97,5.14,1.26,normal_demand
EV_39e3fe64,ST003,2025-04-01 11:51:57,2025-04-02 00:41:40,85.99,27.77,89.17,7,52.79,7.54,5.29,normal_demand
EV_18ad4b10,ST001,2025-04-01 11:53:03,2025-04-01 17:45:52,72.43,15.34,91.22,22,54.96,2.5,3.38,normal_demand
EV_c98244ba,ST015,2025-04-01 11:56:02,2025-04-01 16:45:18,44.8,36.05,94.2,11,26.06,2.37,2.45,normal_demand
EV_b2a35f57,ST010,2025-04-01 12:02:11,2025-04-01 17:31:37,40.49,25.77,92.01,7,26.82,3.83,1.66,normal_demand
EV_743c8b7a,ST004,2025-04-01 12:03:47,2025-04-01 21:39:56,87.02,41.19,80.96,7,34.61,4.94,4.66,normal_demand
EV_90e6714b,ST001,2025-04-01 12:03:51,2025-04-01 15:48:51,77.54,51.3,87.16,11,27.8,2.53,1.22,normal_demand
EV_34893124,ST014,2025-04-01 12:04:30,2025-04-01 15:25:16,34.7,24.3,92.72,22,23.74,1.08,2.27,normal_demand
EV_bf760810,ST009,2025-04-01 12:07:33,2025-04-01 16:41:11,42.7,48.05,88.19,7,17.14,2.45,2.11,normal_demand
EV_8d044b24,ST017,2025-04-01 12:12:20,2025-04-01 15:22:17,36.21,27.75,93.92,50,23.96,0.48,2.69,normal_demand
EV_f844e12d,ST008,2025-04-01 12:15:28,2025-04-01 17:21:46,47.67,32.52,88.55,7,26.71,3.82,1.29,normal_demand
EV_1aea1672,ST016,2025-04-01 12:16:19,2025-04-01 21:54:32,85.81,49.35,99.01,11,42.62,3.87,5.76,normal_demand
EV_9d0e380a,ST001,2025-04-01 12:17:24,2025-04-01 15:30:04,35.62,53.4,83.5,11,10.72,0.97,2.24,normal_demand
EV_2b60fa82,ST006,2025-04-01 12:20:29,2025-04-01 17:02:09,49.14,25.36,99.63,22,36.49,1.66,3.04,normal_demand
EV_a3961fd3,ST011,2025-04-01 12:23:28,2025-04-01 18:31:01,95.41,43.07,81.74,22,36.9,1.68,4.45,normal_demand
EV_a463e3c5,ST019,2025-04-01 12:26:23,2025-04-01 19:25:29,82.08,34.41,88.87,11,44.7,4.06,2.92,normal_demand
EV_db3b8751,ST019,2025-04-01 12:27:03,2025-04-01 16:36:19,67.28,29.97,81.59,22,34.73,1.58,2.58,normal_demand
EV_720ae392,ST020,2025-04-01 12:28:53,2025-04-01 22:29:12,77.01,37.51,94.16,7,43.62,6.23,3.77,normal_demand
EV_44840ed8,ST020,2025-04-01 12:32:01,2025-04-02 02:00:43,91.05,14.24,80.15,7,60.01,8.57,4.9,normal_demand
EV_5d4a5bc7,ST001,2025-04-01 12:32:44,2025-04-01 23:19:22,76.73,23.71,91.55,7,52.06,7.44,3.34,normal_demand
EV_feb1dffc,ST014,2025-04-01 12:33:15,2025-04-01 19:03:18,71.78,52.1,95.88,11,31.43,2.86,3.64,normal_demand
EV_0c18d3e1,ST007,2025-04-01 12:35:38,2025-04-01 17:26:29,86.74,54.9,98.0,11,37.38,3.4,1.45,normal_demand
EV_3c6c8de1,ST018,2025-04-01 12:39:53,2025-04-01 18:36:03,32.18,24.94,90.67,7,21.15,3.02,2.91,normal_demand
EV_54f7a2b1,ST003,2025-04-01 12:42:41,2025-04-01 20:48:33,83.86,40.31,95.77,7,46.51,6.64,1.45,normal_demand
EV_76a06004,ST020,2025-04-01 12:45:09,2025-04-01 17:48:16,40.68,46.88,91.44,50,18.13,0.36,4.69,normal_demand
EV_d4ef51d8,ST006,2025-04-01 12:51:30,2025-04-01 18:08:21,46.61,34.85,96.83,22,28.89,1.31,3.97,normal_demand
EV_0c14a4c5,ST011,2025-04-01 12:56:39,2025-04-01 19:57:59,82.38,46.53,97.65,7,42.11,6.02,1.01,normal_demand
EV_157f09b8,ST017,2025-04-01 12:58:30,2025-04-01 22:22:42,70.34,27.66,90.25,7,44.03,6.29,3.11,normal_demand
EV_00ac4702,ST014,2025-04-01 13:01:24,2025-04-01 19:59:08,58.06,40.7,86.63,7,26.67,3.81,3.15,normal_demand
EV_ae6839b2,ST004,2025-04-01 13:01:28,2025-04-01 17:40:58,71.29,31.19,95.73,22,46.01,2.09,2.57,normal_demand
EV_6ed27a01,ST011,2025-04-01 13:05:41,2025-04-01 21:07:16,60.85,37.25,89.72,11,31.93,2.9,5.12,normal_demand
EV_860d8996,ST014,2025-04-01 13:07:15,2025-04-01 19:54:36,66.42,12.17,90.87,22,52.27,2.38,4.41,normal_demand
EV_e0c809ab,ST020,2025-04-01 13:10:10,2025-04-01 22:31:06,83.22,17.6,95.08,11,64.47,5.86,3.49,normal_demand
EV_1d03738f,ST004,2025-04-01 13:10:53,2025-04-02 04:11:06,86.2,20.28,98.15,7,67.12,9.59,5.41,normal_demand
EV_ba8b08fb,ST016,2025-04-01 13:11:19,2025-04-01 18:09:29,31.57,14.65,98.0,50,26.32,0.53,4.44,normal_demand
EV_674958fa,ST003,2025-04-01 13:17:33,2025-04-01 17:56:28,33.6,31.48,95.81,22,21.61,0.98,3.67,normal_demand
EV_391f227f,ST013,2025-04-01 13:18:16,2025-04-01 22:50:03,54.24,12.1,96.42,7,45.74,6.53,3.0,normal_demand
EV_b5282599,ST020,2025-04-01 13:19:29,2025-04-01 20:30:12,49.6,34.35,95.32,7,30.24,4.32,2.86,normal_demand
EV_4265b549,ST013,2025-04-01 13:21:47,2025-04-01 18:33:25,85.58,50.08,91.44,11,35.4,3.22,1.98,normal_demand
EV_83cf5930,ST017,2025-04-01 13:24:06,2025-04-02 00:00:27,76.55,21.03,99.33,11,59.94,5.45,5.16,normal_demand
EV_e56b55d3,ST003,2025-04-01 13:28:14,2025-04-01 18:48:26,54.2,15.21,90.47,11,40.79,3.71,1.63,normal_demand
EV_ba74415c,ST020,2025-04-01 13:38:21,2025-04-01 23:34:36,42.69,16.07,90.81,7,31.91,4.56,5.38,normal_demand
EV_fbddca42,ST017,2025-04-01 13:40:53,2025-04-02 00:38:44,92.57,15.49,86.34,7,65.59,9.37,1.59,normal_demand
EV_17aab18b,ST002,2025-04-01 13:45:45,2025-04-01 23:29:02,58.66,28.42,80.55,7,30.58,4.37,5.35,normal_demand
EV_558385fa,ST006,2025-04-01 13:48:40,2025-04-01 19:08:47,34.6,46.42,82.84,11,12.6,1.15,4.19,normal_demand
EV_f82cdb83,ST005,2025-04-01 13:50:44,2025-04-02 01:18:15,76.56,36.35,98.06,7,47.24,6.75,4.71,normal_demand
EV_04a23599,ST011,2025-04-01 13:52:43,2025-04-01 20:03:12,42.71,42.97,82.8,7,17.01,2.43,3.74,normal_demand
EV_ece60b25,ST003,2025-04-01 14:00:03,2025-04-01 19:31:44,57.25,29.19,91.39,11,35.61,3.24,2.29,normal_demand
EV_97b8985b,ST006,2025-04-01 14:00:27,2025-04-01 19:08:25,94.21,57.83,91.55,11,31.76,2.89,2.25,normal_demand
EV_f269a7cf,ST005,2025-04-01 14:01:24,2025-04-02 03:21:10,80.97,16.67,89.25,7,58.77,8.4,4.93,normal_demand
EV_5dc36070,ST002,2025-04-01 14:03:31,2025-04-01 18:00:07,63.04,33.03,81.33,11,30.45,2.77,1.18,normal_demand
EV_9371a6fb,ST016,2025-04-01 14:10:47,2025-04-01 23:12:47,96.31,35.92,83.92,7,46.23,6.6,2.43,normal_demand
EV_c5fcb7ef,ST008,2025-04-01 14:10:53,2025-04-01 22:33:34,49.96,50.87,86.5,7,17.8,2.54,5.84,normal_demand
EV_c2f04432,ST008,2025-04-01 14:13:04,2025-04-01 18:26:41,33.95,50.15,85.13,7,11.87,1.7,2.53,normal_demand
EV_c1971035,ST002,2025-04-01 14:20:58,2025-04-01 21:08:27,91.37,21.4,97.0,50,69.07,1.38,5.41,normal_demand
EV_03f09cbe,ST013,2025-04-01 14:22:04,2025-04-01 17:57:18,86.97,27.06,84.99,22,50.38,2.29,1.3,normal_demand
EV_be09ab35,ST014,2025-04-01 14:25:36,2025-04-01 23:37:05,96.49,40.4,81.31,7,39.47,5.64,3.55,normal_demand
EV_d5ef7801,ST019,2025-04-01 14:33:15,2025-04-01 21:18:53,34.44,31.98,94.8,11,21.63,1.97,4.79,normal_demand
EV_5ddf4d07,ST002,2025-04-01 14:34:51,2025-04-02 03:34:09,86.9,25.57,83.96,7,50.75,7.25,5.74,normal_demand
EV_b9a69cd3,ST011,2025-04-01 14:37:46,2025-04-01 21:09:06,71.55,16.39,89.19,22,52.09,2.37,4.15,normal_demand
EV_fde5f822,ST006,2025-04-01 14:40:52,2025-04-01 19:18:02,54.29,58.42,80.03,22,11.73,0.53,4.09,normal_demand
EV_e8994be0,ST013,2025-04-01 14:41:04,2025-04-01 21:38:35,71.59,13.01,99.27,11,61.75,5.61,1.35,normal_demand
EV_140addfd,ST001,2025-04-01 14:45:36,2025-04-01 21:34:42,40.62,32.72,95.48,7,25.49,3.64,3.18,normal_demand
EV_34ad5056,ST010,2025-04-01 14:46:49,2025-04-01 21:28:09,59.02,22.03,93.37,11,42.11,3.83,2.86,normal_demand
EV_23c58bcf,ST009,2025-04-01 14:50:14,2025-04-02 01:28:59,98.91,38.03,99.68,11,60.97,5.54,5.1,normal_demand
EV_9b6b328c,ST014,2025-04-01 14:52:59,2025-04-02 01:27:18,78.63,17.95,84.06,7,51.99,7.43,3.14,normal_demand
EV_2172ae2e,ST010,2025-04-01 14:56:57,2025-04-02 01:45:47,78.77,13.56,82.16,11,54.03,4.91,5.9,normal_demand
EV_da33e066,ST009,2025-04-01 14:57:32,2025-04-02 01:45:06,98.6,29.55,81.3,7,51.04,7.29,3.5,normal_demand
EV_d7015189,ST001,2025-04-01 15:01:14,2025-04-01 22:59:11,71.68,42.29,80.2,7,27.17,3.88,4.08,normal_demand
EV_3cc23b05,ST006,2025-04-01 15:03:41,2025-04-01 22:37:44,35.26,34.15,82.98,7,17.22,2.46,5.11,normal_demand
EV_43bc749a,ST007,2025-04-01 15:05:40,2025-04-01 18:19:00,31.38,41.81,98.33,50,17.74,0.35,2.87,normal_demand
EV_1dcd9e47,ST004,2025-04-01 15:06:20,2025-04-01 18:48:22,53.4,19.31,85.52,22,35.35,1.61,2.09,normal_demand
EV_fa6c36f3,ST004,2025-04-01 15:08:50,2025-04-01 18:06:42,41.46,40.76,86.0,11,18.75,1.7,1.26,normal_demand
EV_3dfa67bf,ST015,2025-04-01 15:09:50,2025-04-01 19:52:26,68.64,32.43,90.11,11,39.59,3.6,1.11,normal_demand
EV_1bd6fa9a,ST012,2025-04-01 15:10:31,2025-04-02 02:13:22,99.06,35.78,92.42,7,56.1,8.01,3.03,normal_demand
EV_4dc5555a,ST018,2025-04-01 15:11:39,2025-04-01 22:13:07,46.97,17.32,91.21,11,34.71,3.16,3.87,normal_demand
EV_907b4e94,ST009,2025-04-01 15:12:06,2025-04-02 01:33:27,91.15,26.65,93.09,11,60.56,5.51,4.85,normal_demand
EV_0fff60a5,ST018,2025-04-01 15:12:16,2025-04-01 20:43:01,72.4,55.97,87.05,7,22.5,3.21,2.3,normal_demand
EV_552cb2d8,ST019,2025-04-01 15:14:32,2025-04-02 00:38:59,35.97,16.08,93.57,7,27.88,3.98,5.42,normal_demand
EV_7d4ef8f9,ST014,2025-04-01 15:16:25,2025-04-01 21:05:23,49.5,26.17,90.66,50,31.92,0.64,5.18,normal_demand
EV_5fd17742,ST003,2025-04-01 15:17:53,2025-04-01 22:18:28,72.47,24.83,85.87,11,44.24,4.02,2.99,normal_demand
EV_667872dc,ST002,2025-04-01 15:18:04,2025-04-01 23:55:11,39.02,30.22,93.14,7,24.55,3.51,5.11,normal_demand
EV_5b46fd0e,ST009,2025-04-01 15:24:31,2025-04-01 21:04:04,67.28,58.29,99.54,22,27.75,1.26,4.4,normal_demand
EV_062f65a9,ST001,2025-04-01 15:25:05,2025-04-01 21:55:20,43.35,22.61,82.41,22,25.92,1.18,5.33,normal_demand
EV_9f5b6be5,ST011,2025-04-01 15:26:20,2025-04-01 23:08:17,61.73,42.81,88.44,7,28.17,4.02,3.68,normal_demand
EV_a045c0ff,ST018,2025-04-01 15:29:02,2025-04-01 19:10:06,58.73,49.5,84.54,11,20.58,1.87,1.81,normal_demand
EV_8c835648,ST008,2025-04-01 15:29:28,2025-04-01 22:03:42,60.74,28.39,81.58,50,32.31,0.65,5.92,normal_demand
EV_5dd4034b,ST006,2025-04-01 15:34:51,2025-04-02 00:17:58,72.22,30.5,97.61,11,48.47,4.41,4.31,normal_demand
EV_9a2813f0,ST004,2025-04-01 15:35:28,2025-04-01 18:10:33,38.7,59.18,97.46,11,14.81,1.35,1.24,normal_demand
EV_9edff11d,ST002,2025-04-01 15:35:56,2025-04-01 20:39:45,80.56,31.88,90.13,50,46.92,0.94,4.13,normal_demand
EV_9a8caa60,ST019,2025-04-01 15:38:49,2025-04-01 20:23:49,63.01,49.04,80.36,7,19.74,2.82,1.93,normal_demand
EV_7c04ec7a,ST002,2025-04-01 15:46:57,2025-04-01 22:22:45,95.68,17.11,94.07,50,73.64,1.47,5.12,normal_demand
EV_f0c5b954,ST009,2025-04-01 15:48:31,2025-04-01 20:15:22,44.69,53.07,92.25,11,17.51,1.59,2.86,normal_demand
EV_d66fa22b,ST002,2025-04-01 15:50:22,2025-04-01 18:14:18,68.97,53.1,98.77,50,31.5,0.63,1.77,normal_demand
EV_aa43c26e,ST017,2025-04-01 15:50:41,2025-04-01 20:07:55,53.34,40.75,92.16,22,27.42,1.25,3.04,normal_demand
EV_d6e10490,ST010,2025-04-01 15:54:01,2025-04-01 23:31:02,55.07,34.18,94.46,11,33.2,3.02,4.6,normal_demand
EV_cb000688,ST005,2025-04-01 15:55:26,2025-04-02 03:10:17,86.69,20.8,97.17,11,66.2,6.02,5.23,normal_demand
EV_4ec18186,ST017,2025-04-01 16:07:52,2025-04-01 23:43:09,49.86,37.69,82.84,7,22.51,3.22,4.37,normal_demand
EV_13a727ad,ST005,2025-04-01 16:08:25,2025-04-01 22:02:38,83.45,29.58,80.62,11,42.6,3.87,2.03,normal_demand
EV_113cb60f,ST008,2025-04-01 16:15:41,2025-04-01 20:32:53,42.14,29.03,93.73,11,27.26,2.48,1.81,normal_demand
EV_c02127e8,ST013,2025-04-01 16:23:31,2025-04-01 23:44:55,58.61,52.04,88.6,11,21.43,1.95,5.41,normal_demand
EV_2242d2d9,ST002,2025-04-01 16:25:17,2025-04-02 00:13:46,61.54,19.07,84.51,7,40.27,5.75,2.06,normal_demand
EV_853e4dcd,ST010,2025-04-01 16:34:57,2025-04-01 18:52:24,37.84,14.05,85.59,22,27.07,1.23,1.06,normal_demand
EV_5dacbc7d,ST008,2025-04-01 16:36:19,2025-04-02 00:02:22,71.69,13.07,96.1,11,59.53,5.41,2.02,normal_demand
EV_6ef1828e,ST010,2025-04-01 16:41:52,2025-04-02 03:30:12,83.96,50.13,97.54,7,39.81,5.69,5.12,normal_demand
EV_cfa08ed2,ST004,2025-04-01 16:42:12,2025-04-01 22:04:56,66.32,58.39,82.63,11,16.07,1.46,3.92,normal_demand
EV_9e837337,ST003,2025-04-01 16:42:16,2025-04-02 01:54:59,67.34,34.39,88.61,11,36.51,3.32,5.89,normal_demand
EV_7742444e,ST010,2025-04-01 16:43:18,2025-04-02 00:08:26,77.03,53.67,97.15,7,33.5,4.79,2.63,normal_demand
EV_71125f6b,ST004,2025-04-01 16:43:42,2025-04-02 03:56:06,83.37,46.87,91.83,7,37.49,5.36,5.85,normal_demand
EV_09ffe9a5,ST008,2025-04-01 16:49:23,2025-04-01 22:23:36,49.06,50.25,87.79,7,18.42,2.63,2.94,normal_demand
EV_442de547,ST019,2025-04-01 16:50:49,2025-04-02 06:14:19,80.4,22.73,92.68,7,56.24,8.03,5.36,normal_demand
EV_ede311a8,ST019,2025-04-01 16:51:34,2025-04-02 01:39:34,91.37,33.8,94.05,11,55.05,5.0,3.79,normal_demand
EV_3eac00a6,ST008,2025-04-01 16:52:20,2025-04-01 21:53:44,46.97,17.62,94.63,11,36.17,3.29,1.73,normal_demand
EV_9a342957,ST015,2025-04-01 16:53:16,2025-04-01 21:55:39,55.37,26.91,87.38,11,33.48,3.04,2.0,normal_demand
EV_404fa4a1,ST012,2025-04-01 16:56:59,2025-04-02 01:23:28,38.24,34.91,90.83,7,21.38,3.05,5.39,normal_demand
EV_9d574568,ST011,2025-04-01 16:57:52,2025-04-01 20:44:38,90.37,20.84,97.59,50,69.36,1.39,2.39,normal_demand
EV_22b48646,ST016,2025-04-01 16:59:37,2025-04-01 22:08:46,80.8,48.24,89.75,11,33.54,3.05,2.1,normal_demand
EV_dfc1f616,ST004,2025-04-01 17:05:32,2025-04-01 23:09:57,54.42,12.91,94.53,11,44.42,4.04,2.04,normal_demand
EV_ae3141f2,ST009,2025-04-01 17:07:04,2025-04-01 21:00:04,74.86,59.56,99.29,11,29.74,2.7,1.18,normal_demand
EV_b0547c7f,ST013,2025-04-01 17:09:01,2025-04-02 01:02:38,30.32,16.07,94.28,7,23.72,3.39,4.51,normal_demand
EV_a88f175f,ST019,2025-04-01 17:20:19,2025-04-02 02:48:11,91.4,54.33,91.86,7,34.31,4.9,4.56,normal_demand
EV_fb0b04fe,ST010,2025-04-01 17:25:22,2025-04-02 00:04:37,50.2,11.29,89.21,50,39.12,0.78,5.87,normal_demand
EV_7349ff1d,ST003,2025-04-01 17:25:34,2025-04-01 21:22:59,59.69,27.49,98.64,22,42.47,1.93,2.03,normal_demand
EV_cd6454f3,ST016,2025-04-01 17:28:37,2025-04-02 05:32:16,69.95,32.36,94.98,7,43.8,6.26,5.8,normal_demand
EV_2af3f8ec,ST015,2025-04-01 17:29:46,2025-04-02 06:29:45,96.47,14.79,97.41,11,79.71,7.25,5.75,normal_demand
EV_193e4b6a,ST005,2025-04-01 17:30:37,2025-04-01 20:38:22,35.31,44.76,82.11,11,13.19,1.2,1.93,normal_demand
EV_affe9229,ST009,2025-04-01 17:34:04,2025-04-01 22:59:23,51.67,11.28,98.13,22,44.87,2.04,3.38,normal_demand
EV_a497d084,ST009,2025-04-01 17:38:30,2025-04-02 00:29:59,85.99,18.0,86.38,11,58.8,5.35,1.51,normal_demand
EV_bdafec41,ST010,2025-04-01 17:42:34,2025-04-02 07:50:49,94.39,36.52,99.1,7,59.07,8.44,5.7,normal_demand
EV_16a8cc51,ST001,2025-04-01 17:46:42,2025-04-02 01:27:52,69.89,26.23,92.63,7,46.4,6.63,1.06,normal_demand
EV_6479070e,ST017,2025-04-01 17:54:18,2025-04-02 01:22:58,47.17,51.99,92.47,7,19.1,2.73,4.75,normal_demand
EV_11fa0461,ST008,2025-04-01 17:54:56,2025-04-01 23:00:58,97.55,44.75,85.63,11,39.88,3.63,1.48,normal_demand
EV_47f2e030,ST012,2025-04-01 18:00:53,2025-04-01 23:47:23,36.96,46.32,94.11,50,17.66,0.35,5.42,normal_demand
EV_db42020a,ST011,2025-04-01 18:01:15,2025-04-01 22:34:39,30.91,27.77,92.92,11,20.14,1.83,2.73,normal_demand
EV_abeb1d33,ST003,2025-04-01 18:03:25,2025-04-01 23:20:08,39.81,30.63,87.76,50,22.74,0.45,4.82,normal_demand
EV_e9632fe9,ST004,2025-04-01 18:04:51,2025-04-01 23:45:20,93.0,17.37,83.89,22,61.86,2.81,2.86,normal_demand
EV_d5159678,ST019,2025-04-01 18:06:32,2025-04-01 23:29:00,35.99,49.19,92.74,22,15.67,0.71,4.66,normal_demand
EV_1f0f900f,ST020,2025-04-01 18:07:59,2025-04-02 00:52:37,55.5,50.02,98.12,22,26.7,1.21,5.53,normal_demand
EV_2d8ade9a,ST009,2025-04-01 18:11:17,2025-04-01 21:38:01,61.67,40.09,81.19,22,25.34,1.15,2.29,normal_demand
EV_dbec3a2a,ST007,2025-04-01 18:15:31,2025-04-01 22:34:12,42.73,16.42,84.08,11,28.91,2.63,1.68,normal_demand
EV_48a9a84e,ST019,2025-04-01 18:16:34,2025-04-02 02:38:04,88.45,38.07,96.53,11,51.7,4.7,3.66,normal_demand
EV_9f36351b,ST013,2025-04-01 18:16:43,2025-04-02 01:44:18,55.42,25.28,86.96,22,34.18,1.55,5.91,normal_demand
EV_2e7288e4,ST018,2025-04-01 18:28:47,2025-04-02 02:06:59,95.25,45.82,84.38,7,36.73,5.25,2.39,normal_demand
EV_1c6f59d9,ST012,2025-04-01 18:30:11,2025-04-02 02:19:11,92.78,46.22,85.74,7,36.67,5.24,2.58,normal_demand
EV_12a614fc,ST009,2025-04-01 18:30:37,2025-04-02 04:28:00,40.3,11.18,84.78,7,29.65,4.24,5.72,normal_demand
EV_63c9b208,ST001,2025-04-01 18:32:01,2025-04-02 04:13:44,65.98,39.33,95.14,7,36.82,5.26,4.44,normal_demand
EV_8bfa049a,ST004,2025-04-01 18:36:11,2025-04-02 02:24:33,89.65,40.08,89.69,11,44.48,4.04,3.76,normal_demand
EV_985835d3,ST016,2025-04-01 18:38:02,2025-04-02 00:51:00,57.8,20.2,82.85,11,36.21,3.29,2.92,normal_demand
EV_26e78cdc,ST011,2025-04-01 18:39:05,2025-04-02 04:56:45,72.04,14.43,85.4,11,51.13,4.65,5.65,normal_demand
EV_34b81b38,ST002,2025-04-01 18:43:01,2025-04-02 01:09:13,63.68,37.48,87.61,7,31.92,4.56,1.88,normal_demand
